groupId,group_size,num_items,strategy,gold_label,phi
861,8,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Carcinoma (2014)', 'Coraline (2009)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Death Metal Angola (2014)', 'Feather (2016)', 'Freedomfighters (Libertarias) (1996)', 'George Carlin: Carlin at Carnegie (1982)', 'Headfirst (2014)', 'Husband Factor (2015)', 'In Bed (En la cama) (2005)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Lilting (2014)', 'Living It Up (1954)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Museum (2016)', 'Nô (1998)', 'Resan Till Melonia (1989)', 'Shirin in Love (2014)', 'Soulcatcher (2023)', 'Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Three Little Bops (1957)', 'Varg Veum - The Writing on the Wall (2010)', 'Wild Geese, The (1978)', 'Woodland (2018)', 'Zero to Hero (2021)']","['Varg Veum - The Writing on the Wall', 'Coraline', 'Wild Geese, The', 'Resan Till Melonia', 'Just Before Losing Everything']"
863,8,50,APP,['Your Inner Fish (2014)'],['4th Period Mystery (2009)']
864,4,50,APP,"['Freedomfighters (Libertarias) (1996)', 'The Male Gaze: Nocturnal Instincts (2021)']",['The Male Gaze: Nocturnal Instincts (2021)']
865,2,50,ADD,"['Creepshow 3 (2006)', 'Urban Warriors (1987)']","['Urban Warriors (1987)', 'Creepshow 3 (2006)']"
866,2,50,ADD,"['4th Period Mystery (2009)', 'Husband Factor (2015)', 'Jolly Fellows (2009)']","['4th Period Mystery (2009)', 'Jolly Fellows (2009)']"
867,2,50,MPL,"['Coraline (2009)', 'Curse of the Witching Tree (2015)', 'Feather (2016)', 'Freedomfighters (Libertarias) (1996)', 'Hotel Belgrade (2020)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Mumbai Police (2013)', 'Nô (1998)', 'Success Is the Best Revenge (1984)', 'Urban Warriors (1987)', 'Varg Veum - The Writing on the Wall (2010)', 'Woodland (2018)', 'Your Inner Fish (2014)']","['Curse of the Witching Tree (2015)', 'Hotel Belgrade (2020)', 'Varg Veum - The Writing on the Wall (2010)', 'Your Inner Fish (2014)', 'Mumbai Police (2013)', 'Woodland (2018)']"
868,2,50,LMS,"['Friendship! (2010)', 'Varg Veum - The Writing on the Wall (2010)', 'Zero to Hero (2021)']",['Varg Veum - The Writing on the Wall (2010)']
870,8,50,LMS,"['Love Serenade (1996)', 'The Festival (2018)']",['Husband Factor (2015)']
871,4,50,MPL,"['Carcinoma (2014)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Flickering Lights (Blinkende lygter) (2000)', 'Freedomfighters (Libertarias) (1996)', 'Gosford Park (2001)', 'Headfirst (2014)', 'Hotel Belgrade (2020)', 'Husband Factor (2015)', 'Little Murder (2011)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'That Burning Feeling (2014)', 'The Festival (2018)', 'Varg Veum - The Writing on the Wall (2010)']","['Varg Veum - The Writing on the Wall (2010)', 'Carcinoma (2014)']"
872,2,50,APP,"['Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Feather (2016)', 'Freedomfighters (Libertarias) (1996)', 'Friendship! (2010)', 'George Carlin: Carlin at Carnegie (1982)', 'Husband Factor (2015)', 'Just Before Losing Everything (2013)', 'Living It Up (1954)', 'Selfie (2019)', 'Varg Veum - The Writing on the Wall (2010)']","['Living It Up (1954)', 'Varg Veum - The Writing on the Wall (2010)', 'George Carlin: Carlin at Carnegie (1982)', 'Feather (2016)']"
873,4,50,ADD,['Headfirst (2014)'],['Headfirst (2014)']
874,2,50,ADD,['Selfie (2019)'],['The Festival (2018)']
875,8,50,APP,['Choose or Die (2022)'],"['Living It Up (1954)', 'Jazz Singer, The (1980)', 'Café Derby (2015)']"
876,2,50,APP,"['Death Metal Angola (2014)', 'Jolly Fellows (2009)', 'Khottabych (2006)', 'Lilting (2014)', 'Living It Up (1954)', 'Urban Warriors (1987)']","['Lilting (2014)', 'Urban Warriors (1987)']"
877,4,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Choose or Die (2022)', 'Coraline (2009)', 'Curse of the Witching Tree (2015)', 'Deprogrammed (2015)', 'Feather (2016)', 'Headfirst (2014)', 'Jolly Fellows (2009)', 'Little Murder (2011)', 'Living It Up (1954)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Museum (2016)']","['Coraline (2009)', 'Living It Up (1954)']"
879,8,50,LMS,"['Husband Factor (2015)', 'Resan Till Melonia (1989)']","['Carcinoma (2014)', 'Wild Geese, The (1978)']"
881,8,50,MPL,"['Café Derby (2015)', 'Carcinoma (2014)', 'Choose or Die (2022)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Feather (2016)', 'Freedomfighters (Libertarias) (1996)', 'Gosford Park (2001)', 'Husband Factor (2015)', 'In Bed (En la cama) (2005)', 'Jazz Singer, The (1980)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Last of the Red Hot Lovers (1972)', 'Lilting (2014)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Museum (2016)', 'Resan Till Melonia (1989)', 'Selfie (2019)', 'Success Is the Best Revenge (1984)', 'The Decline (2020)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)', 'The Moonstone (1997)', 'Urban Warriors (1987)', 'Wild Geese, The (1978)']","['The Festival (2018)', 'Husband Factor (2015)', 'Mumbai Police (2013)', 'Choose or Die (2022)']"
882,8,50,MPL,"['4th Period Mystery (2009)', 'Coraline (2009)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Death Metal Angola (2014)', 'Deprogrammed (2015)', 'Flickering Lights (Blinkende lygter) (2000)', 'Freedomfighters (Libertarias) (1996)', 'Friendship! (2010)', 'George Carlin: Carlin at Carnegie (1982)', 'Gosford Park (2001)', 'Headfirst (2014)', 'Hotel Belgrade (2020)', 'Husband Factor (2015)', 'In Bed (En la cama) (2005)', 'Last of the Red Hot Lovers (1972)', 'Living It Up (1954)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Museum (2016)', 'Resan Till Melonia (1989)', 'Shirin in Love (2014)', 'Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'The Decline (2020)', 'The Festival (2018)', 'The Moonstone (1997)', 'Three Little Bops (1957)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Urban Warriors (1987)', 'Wild Geese, The (1978)']","['Curse of the Witching Tree (2015)', 'Urban Warriors (1987)', 'Friendship! (2010)']"
883,4,50,LMS,"['Little Murder (2011)', 'The Moonstone (1997)']",['Too Beautiful for You (Trop belle pour toi) (1989)']
884,8,50,LMS,['Shirin in Love (2014)'],['The Last Laugh (1924)']
885,4,50,MPL,"['Feather (2016)', 'Husband Factor (2015)', 'Jolly Fellows (2009)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Lilting (2014)', 'Mumbai Police (2013)', 'Nô (1998)', 'Shirin in Love (2014)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Three Little Bops (1957)', 'Urban Warriors (1987)']","['Nô (1998)', 'Three Little Bops (1957)']"
887,4,50,ADD,['Varg Veum - The Writing on the Wall (2010)'],['Too Beautiful for You (Trop belle pour toi) (1989)']
888,4,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Carcinoma (2014)', 'Curse of the Witching Tree (2015)', 'Dear Zindagi (2016)', 'Flickering Lights (Blinkende lygter) (2000)', 'Jazz Singer, The (1980)', 'Mumbai Police (2013)', 'Nô (1998)', 'Resan Till Melonia (1989)', 'Shirin in Love (2014)', 'Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'Three Little Bops (1957)', 'Woodland (2018)', 'Zero to Hero (2021)']",['Shirin in Love (2014)']
889,8,50,ADD,['Varg Veum - The Writing on the Wall (2010)'],['Zero to Hero (2021)']
890,4,50,MPL,"['Dear Zindagi (2016)', 'Flickering Lights (Blinkende lygter) (2000)', 'Friendship! (2010)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Museum (2016)', 'Selfie (2019)', 'Shirin in Love (2014)', 'Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Varg Veum - The Writing on the Wall (2010)']","['Just Before Losing Everything', 'Friendship!', 'Museum']"
892,4,50,ADD,"['George Carlin: Carlin at Carnegie (1982)', 'Mumbai Police (2013)']",['George Carlin: Carlin at Carnegie (1982)']
893,8,50,LMS,"['Carcinoma (2014)', 'Headfirst (2014)', 'Husband Factor (2015)', 'Selfie (2019)', 'The Male Gaze: Nocturnal Instincts (2021)']",['Husband Factor (2015)']
894,8,50,ADD,['Urban Warriors (1987)'],['Mumbai Police (2013)']
895,8,50,APP,['Love Serenade (1996)'],['Mumbai Police (2013)']
896,2,50,APP,"['Carcinoma (2014)', 'Coraline (2009)', 'Nô (1998)', 'Resan Till Melonia (1989)', 'Selfie (2019)', 'That Burning Feeling (2014)', 'Woodland (2018)']","['Selfie (2019)', 'That Burning Feeling (2014)', 'George Washington Carver (2009)']"
897,4,50,MPL,"['Café Derby (2015)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Dear Zindagi (2016)', 'Headfirst (2014)', 'Hotel Belgrade (2020)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Little Murder (2011)', 'Love Serenade (1996)', 'Museum (2016)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Varg Veum - The Writing on the Wall (2010)', 'Wild Geese, The (1978)', 'Your Inner Fish (2014)']","['Dear Zindagi (2016)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Varg Veum - The Writing on the Wall (2010)']"
898,4,50,ADD,"['Deprogrammed (2015)', 'Husband Factor (2015)']",['Creepshow 3 (2006)']
899,4,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Carcinoma (2014)', 'Creepshow 3 (2006)', 'Flickering Lights (Blinkende lygter) (2000)', 'George Carlin: Carlin at Carnegie (1982)', 'Gosford Park (2001)', 'In Bed (En la cama) (2005)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Living It Up (1954)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Selfie (2019)', 'The Decline (2020)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Woodland (2018)', 'Zero to Hero (2021)']","['Museum (2016)', 'Soulcatcher (2023)']"
900,2,50,APP,"['Café Derby (2015)', 'Curse of the Witching Tree (2015)', 'Dear Zindagi (2016)', 'Feather (2016)', 'Flickering Lights (Blinkende lygter) (2000)', 'Gosford Park (2001)', 'Headfirst (2014)', 'Jazz Singer, The (1980)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Little Murder (2011)', 'That Burning Feeling (2014)', 'The Decline (2020)', 'The Festival (2018)']","['Flickering Lights (Blinkende lygter) (2000)', 'That Burning Feeling (2014)', 'Café Derby (2015)']"
901,4,50,LMS,['Last of the Red Hot Lovers (1972)'],"['Woodland (2018)', 'Shirin in Love (2014)']"
902,4,50,ADD,['Shirin in Love (2014)'],"['Nomadland (2020)', 'The Father (2020)']"
903,4,50,LMS,"['Headfirst (2014)', 'Husband Factor (2015)']",['Husband Factor (2015)']
904,2,50,ADD,['Death Metal Angola (2014)'],['Death Metal Angola (2014)']
905,8,50,APP,['Selfie (2019)'],['Coraline (2009)']
906,4,50,APP,"['Death Metal Angola (2014)', 'Feather (2016)', 'Flickering Lights (Blinkende lygter) (2000)', 'Gosford Park (2001)', 'Husband Factor (2015)', 'Just Before Losing Everything (2013)', 'Shirin in Love (2014)', 'That Burning Feeling (2014)', 'The Decline (2020)', 'The Moonstone (1997)', 'Woodland (2018)', 'Your Inner Fish (2014)', 'Zero to Hero (2021)']",['Death Metal Angola (2014)']
908,4,50,ADD,['Khottabych (2006)'],"['The Decline (2020)', 'Selfie (2019)']"
909,4,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Carcinoma (2014)', 'Dear Zindagi (2016)', 'Freedomfighters (Libertarias) (1996)', 'Gosford Park (2001)', 'Headfirst (2014)', 'Hotel Belgrade (2020)', 'Husband Factor (2015)', 'Just Before Losing Everything (2013)', 'Living It Up (1954)', 'Mumbai Police (2013)', 'Nô (1998)', 'Resan Till Melonia (1989)', 'Selfie (2019)', 'Varg Veum - The Writing on the Wall (2010)', 'Zero to Hero (2021)']","['Zero to Hero (2021)', 'Café Derby (2015)', 'Resan Till Melonia (1989)']"
910,8,50,LMS,['Khottabych (2006)'],"['The Last Laugh', 'Khottabych (2006)']"
911,8,50,ADD,['Resan Till Melonia (1989)'],['The Secret Life of Walter Mitty (2013)']
912,4,50,ADD,"['Nô (1998)', 'Shirin in Love (2014)']",['Nô (1998)']
913,8,50,ADD,['Living It Up (1954)'],['Hotel Mumbai (2018)']
914,4,50,ADD,['Friendship! (2010)'],['Friendship! (2010)']
915,2,50,APP,"['Death Metal Angola (2014)', 'Flickering Lights (Blinkende lygter) (2000)', 'Freedomfighters (Libertarias) (1996)', 'Last of the Red Hot Lovers (1972)', 'Soulcatcher (2023)', 'Success Is the Best Revenge (1984)', 'Urban Warriors (1987)', 'Woodland (2018)']","['Flickering Lights (Blinkende lygter) (2000)', 'Woodland (2018)']"
916,4,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Carcinoma (2014)', 'Coraline (2009)', 'Death Metal Angola (2014)', 'Deprogrammed (2015)', 'Gosford Park (2001)', 'Husband Factor (2015)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Little Murder (2011)', 'Love Serenade (1996)', 'Museum (2016)', 'Shirin in Love (2014)', 'The Festival (2018)', 'Three Little Bops (1957)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Wild Geese, The (1978)', 'Zero to Hero (2021)']","['The Festival', 'Wild Geese, The', 'Husband Factor (2015)', 'Too Beautiful for You (Trop belle pour toi) (1989)']"
918,2,50,ADD,['Hotel Belgrade (2020)'],"['Success Is the Best Revenge (1984)', 'Khottabych (2006)']"
919,2,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Husband Factor (2015)', 'In Bed (En la cama) (2005)', 'Living It Up (1954)', 'Mumbai Police (2013)', 'Nô (1998)', 'Soulcatcher (2023)', 'Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Varg Veum - The Writing on the Wall (2010)', 'Woodland (2018)']","['Woodland (2018)', 'Mumbai Police (2013)', 'In Bed (En la cama) (2005)', 'Husband Factor (2015)', '4th Period Mystery (2009)', 'Soulcatcher (2023)', 'Too Beautiful for You (Trop belle pour toi) (1989)']"
920,2,50,ADD,['The Decline (2020)'],['The Decline (2020)']
921,2,50,MPL,"['Choose or Die (2022)', 'Flickering Lights (Blinkende lygter) (2000)', 'George Carlin: Carlin at Carnegie (1982)', 'Hotel Belgrade (2020)', 'Jazz Singer, The (1980)', 'Just Before Losing Everything (2013)', 'Living It Up (1954)', 'Museum (2016)', 'Zero to Hero (2021)']","['Choose or Die (2022)', 'Jazz Singer, The (1980)', 'Hotel Belgrade (2020)']"
922,4,50,MPL,"['Coraline (2009)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Death Metal Angola (2014)', 'Freedomfighters (Libertarias) (1996)', 'Gosford Park (2001)', 'Jazz Singer, The (1980)', 'Just Before Losing Everything (2013)', 'Little Murder (2011)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Nô (1998)', 'Soulcatcher (2023)', 'Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Three Little Bops (1957)', 'Urban Warriors (1987)']","['Three Little Bops (1957)', 'Death Metal Angola (2014)']"
924,2,50,APP,"['Café Derby (2015)', 'Freedomfighters (Libertarias) (1996)', 'Khottabych (2006)', 'Love Serenade (1996)', 'Nô (1998)', 'Resan Till Melonia (1989)', 'Success Is the Best Revenge (1984)', 'The Moonstone (1997)']","['Nô (1998)', 'Freedomfighters (Libertarias) (1996)']"
925,8,50,APP,"['Creepshow 3 (2006)', 'Death Metal Angola (2014)']","['Soulcatcher (2023)', 'Too Beautiful for You (Trop belle pour toi) (1989)']"
926,8,50,MPL,"['Café Derby (2015)', 'Carcinoma (2014)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Death Metal Angola (2014)', 'Deprogrammed (2015)', 'Freedomfighters (Libertarias) (1996)', 'Friendship! (2010)', 'George Carlin: Carlin at Carnegie (1982)', 'Headfirst (2014)', 'Husband Factor (2015)', 'In Bed (En la cama) (2005)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Khottabych (2006)', 'Lilting (2014)', 'Little Murder (2011)', 'Museum (2016)', 'Nô (1998)', 'Selfie (2019)', 'Soulcatcher (2023)', 'Success Is the Best Revenge (1984)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)', 'The Moonstone (1997)', 'Three Little Bops (1957)', 'Varg Veum - The Writing on the Wall (2010)', 'Wild Geese, The (1978)', 'Zero to Hero (2021)']","['Khottabych (2006)', 'Deprogrammed (2015)', 'Varg Veum - The Writing on the Wall (2010)', 'Nô (1998)', 'Wild Geese, The (1978)', 'Little Murder (2011)', 'Museum (2016)']"
927,4,50,APP,['Headfirst (2014)'],"['Khottabych (2006)', 'That Burning Feeling (2014)']"
929,4,50,MPL,"['Café Derby (2015)', 'Coraline (2009)', 'Curse of the Witching Tree (2015)', 'Deprogrammed (2015)', 'Jazz Singer, The (1980)', 'Lilting (2014)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Soulcatcher (2023)', 'The Decline (2020)', 'The Moonstone (1997)', 'Urban Warriors (1987)', 'Wild Geese, The (1978)', 'Zero to Hero (2021)']","['Wild Geese, The (1978)', 'Mumbai Police (2013)']"
931,2,50,ADD,['Friendship! (2010)'],"['Coraline (2009)', 'Love Serenade (1996)']"
933,2,50,ADD,"['Resan Till Melonia (1989)', 'That Burning Feeling (2014)']",['George Carlin: Carlin at Carnegie (1982)']
934,2,50,LMS,"['Freedomfighters (Libertarias) (1996)', 'George Carlin: Carlin at Carnegie (1982)', 'Mumbai Police (2013)']","['George Carlin: Carlin at Carnegie (1982)', 'Freedomfighters (Libertarias) (1996)']"
936,8,50,APP,['Urban Warriors (1987)'],['Urban Warriors (1987)']
937,8,50,MPL,"['Café Derby (2015)', 'Choose or Die (2022)', 'Curse of the Witching Tree (2015)', 'Death Metal Angola (2014)', 'Feather (2016)', 'Flickering Lights (Blinkende lygter) (2000)', 'Freedomfighters (Libertarias) (1996)', 'George Carlin: Carlin at Carnegie (1982)', 'Hotel Belgrade (2020)', 'Jazz Singer, The (1980)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Little Murder (2011)', 'Living It Up (1954)', 'Museum (2016)', 'Nô (1998)', 'Resan Till Melonia (1989)', 'That Burning Feeling (2014)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Three Little Bops (1957)', 'Wild Geese, The (1978)', 'Your Inner Fish (2014)', 'Zero to Hero (2021)']","['Three Little Bops (1957)', 'Museum (2016)', 'Death Metal Angola (2014)', 'Jolly Fellows (2009)', 'Feather (2016)', 'Little Murder (2011)', 'Choose or Die (2022)', 'George Carlin: Carlin at Carnegie (1982)', 'Café Derby (2015)', 'Resan Till Melonia (1989)', 'Nô (1998)', 'Wild Geese, The (1978)']"
938,2,50,ADD,['Hotel Belgrade (2020)'],['Carcinoma (2014)']
939,8,50,LMS,['Khottabych (2006)'],"['That Burning Feeling (2014)', 'Wild Geese, The (1978)']"
940,2,50,ADD,"['Friendship! (2010)', 'Gosford Park (2001)', 'Headfirst (2014)', 'Three Little Bops (1957)']",['Friendship! (2010)']
941,8,50,ADD,['Café Derby (2015)'],['Freedomfighters (Libertarias) (1996)']
942,8,50,LMS,['Just Before Losing Everything (2013)'],"['The Great Dictator (1940)', 'Museum (2016)', 'Freedomfighters (Libertarias) (1996)']"
943,2,50,APP,"['Creepshow 3 (2006)', 'Feather (2016)', 'Just Before Losing Everything (2013)', 'Last of the Red Hot Lovers (1972)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Urban Warriors (1987)']","['Just Before Losing Everything (2013)', 'Last of the Red Hot Lovers (1972)', 'Creepshow 3 (2006)']"
944,8,50,MPL,"['Café Derby (2015)', 'Carcinoma (2014)', 'Coraline (2009)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Dear Zindagi (2016)', 'Death Metal Angola (2014)', 'Feather (2016)', 'Flickering Lights (Blinkende lygter) (2000)', 'Freedomfighters (Libertarias) (1996)', 'Friendship! (2010)', 'George Carlin: Carlin at Carnegie (1982)', 'Hotel Belgrade (2020)', 'Jazz Singer, The (1980)', 'Jolly Fellows (2009)', 'Khottabych (2006)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Museum (2016)', 'Resan Till Melonia (1989)', 'Selfie (2019)', 'Shirin in Love (2014)', 'Soulcatcher (2023)', 'That Burning Feeling (2014)', 'The Decline (2020)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)', 'The Moonstone (1997)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Wild Geese, The (1978)', 'Woodland (2018)']","['Wild Geese, The (1978)', 'Carcinoma (2014)', 'Mumbai Police (2013)', 'Jazz Singer, The (1980)', 'George Carlin: Carlin at Carnegie (1982)', 'Café Derby (2015)', 'The Moonstone (1997)']"
945,4,50,APP,"['Jazz Singer, The (1980)']",['Living It Up (1954)']
947,8,50,APP,"['Coraline (2009)', 'Little Murder (2011)', 'Three Little Bops (1957)']",['Three Little Bops (1957)']
949,8,50,APP,"['Wild Geese, The (1978)']","['Wild Geese, The (1978)']"
950,4,50,APP,"['Carcinoma (2014)', 'Creepshow 3 (2006)', 'The Festival (2018)']","['Carcinoma (2014)', 'The Festival (2018)']"
951,8,50,ADD,"['Feather (2016)', 'George Carlin: Carlin at Carnegie (1982)']",['Feather (2016)']
952,8,50,APP,['Love Serenade (1996)'],['Café Derby (2015)']
953,2,50,LMS,"['4th Period Mystery (2009)', 'Hotel Belgrade (2020)']",['The Moonstone (1997)']
954,4,50,LMS,"['Feather (2016)', 'Resan Till Melonia (1989)']","['Café Derby (2015)', 'Dear Zindagi (2016)']"
955,4,50,MPL,"['Coraline (2009)', 'Creepshow 3 (2006)', 'Deprogrammed (2015)', 'Feather (2016)', 'George Carlin: Carlin at Carnegie (1982)', 'Gosford Park (2001)', 'In Bed (En la cama) (2005)', 'Jolly Fellows (2009)', 'Khottabych (2006)', 'Lilting (2014)', 'Little Murder (2011)', 'Living It Up (1954)', 'Mumbai Police (2013)', 'Museum (2016)', 'Nô (1998)', 'Selfie (2019)', 'Success Is the Best Revenge (1984)', 'Woodland (2018)', 'Your Inner Fish (2014)']","['Khottabych (2006)', 'Soulcatcher (2023)']"
956,8,50,APP,['Lilting (2014)'],['Khottabych (2006)']
957,4,50,LMS,"['Friendship! (2010)', 'Nô (1998)']","['Gosford Park (2001)', 'Wild Geese, The (1978)']"
958,2,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Carcinoma (2014)', 'George Carlin: Carlin at Carnegie (1982)', 'Headfirst (2014)', 'Hotel Belgrade (2020)', 'Jolly Fellows (2009)', 'Lilting (2014)', 'Selfie (2019)', 'The Male Gaze: Nocturnal Instincts (2021)']","['The Male Gaze: Nocturnal Instincts (2021)', 'Selfie (2019)', 'Jolly Fellows (2009)', 'George Carlin: Carlin at Carnegie (1982)', 'Hotel Belgrade (2020)', 'Carcinoma (2014)']"
959,8,50,APP,"['Carcinoma (2014)', 'Wild Geese, The (1978)', 'Zero to Hero (2021)']",['Zero to Hero (2021)']
960,2,50,MPL,"['Café Derby (2015)', 'Coraline (2009)', 'Creepshow 3 (2006)', 'Feather (2016)', 'In Bed (En la cama) (2005)', 'Last of the Red Hot Lovers (1972)', 'Love Serenade (1996)', 'Selfie (2019)', 'Shirin in Love (2014)', 'The Male Gaze: Nocturnal Instincts (2021)', 'The Moonstone (1997)', 'Three Little Bops (1957)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Wild Geese, The (1978)']","['In Bed (En la cama) (2005)', 'Selfie (2019)', 'Coraline (2009)', 'Creepshow 3 (2006)', 'Three Little Bops (1957)', 'Café Derby (2015)', 'Wild Geese, The (1978)', 'Too Beautiful for You (Trop belle pour toi) (1989)']"
961,8,50,LMS,['Choose or Die (2022)'],['Choose or Die (2022)']
962,8,50,ADD,['That Burning Feeling (2014)'],"['Soulcatcher (2023)', 'Last Man Standing (2020)']"
963,2,50,APP,"['Café Derby (2015)', 'Choose or Die (2022)', 'Flickering Lights (Blinkende lygter) (2000)', 'Freedomfighters (Libertarias) (1996)', 'Husband Factor (2015)', 'In Bed (En la cama) (2005)', 'Jolly Fellows (2009)', 'Last of the Red Hot Lovers (1972)', 'Mumbai Police (2013)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Three Little Bops (1957)']","['Café Derby (2015)', 'Three Little Bops (1957)', 'In Bed (En la cama) (2005)', 'Freedomfighters (Libertarias) (1996)']"
965,8,50,MPL,"['Coraline (2009)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Death Metal Angola (2014)', 'Deprogrammed (2015)', 'Friendship! (2010)', 'George Carlin: Carlin at Carnegie (1982)', 'Headfirst (2014)', 'Husband Factor (2015)', 'In Bed (En la cama) (2005)', 'Jazz Singer, The (1980)', 'Lilting (2014)', 'Little Murder (2011)', 'Living It Up (1954)', 'Mumbai Police (2013)', 'Nô (1998)', 'Resan Till Melonia (1989)', 'Selfie (2019)', 'Soulcatcher (2023)', 'Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Three Little Bops (1957)', 'Urban Warriors (1987)', 'Varg Veum - The Writing on the Wall (2010)', 'Wild Geese, The (1978)', 'Your Inner Fish (2014)']","['Coraline (2009)', 'Wild Geese, The (1978)', 'Mumbai Police (2013)']"
966,8,50,ADD,['Death Metal Angola (2014)'],['Soulcatcher (2023)']
967,2,50,APP,"['Dear Zindagi (2016)', 'Death Metal Angola (2014)', 'Headfirst (2014)', 'Just Before Losing Everything (2013)', 'Mumbai Police (2013)', 'Nô (1998)', 'Success Is the Best Revenge (1984)', 'The Decline (2020)', 'Urban Warriors (1987)']","['Just Before Losing Everything (2013)', 'Headfirst (2014)', 'Mumbai Police (2013)', 'Success Is the Best Revenge (1984)', 'Urban Warriors (1987)', 'Dear Zindagi (2016)']"
968,2,50,MPL,"['Flickering Lights (Blinkende lygter) (2000)', 'Jazz Singer, The (1980)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Living It Up (1954)', 'Resan Till Melonia (1989)', 'Selfie (2019)', 'Soulcatcher (2023)', 'Success Is the Best Revenge (1984)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)']","['Khottabych (2006)', 'Flickering Lights (Blinkende lygter) (2000)', 'Resan Till Melonia (1989)', 'Selfie (2019)', 'Living It Up (1954)', 'Last of the Red Gaze: Nocturnal Instincts (2021)', 'Success Is the Best Revenge (1984)']"
