groupId,group_size,num_items,strategy,gold_label,phi
968,2,50,MPL,"['item_12', 'item_13', 'item_2', 'item_21', 'item_3', 'item_36', 'item_39', 'item_46', 'item_48', 'item_5', 'item_50']","['item_2, item_3, item_4, item_5, item_6, item_7, item_9, item_12, item_13, item_16, item_22, item_38, item_39, item_46, item_48']"
969,8,50,MPL,"['item_1', 'item_10', 'item_12', 'item_13', 'item_14', 'item_17', 'item_18', 'item_19', 'item_20', 'item_25', 'item_27', 'item_29', 'item_3', 'item_31', 'item_32', 'item_35', 'item_37', 'item_38', 'item_39', 'item_4', 'item_40', 'item_41', 'item_47', 'item_49', 'item_50', 'item_7', 'item_8', 'item_9']","['item_32', 'item_35', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_47', 'item_49', 'item_50']"
970,2,50,MPL,"['item_10', 'item_13', 'item_14', 'item_26', 'item_29', 'item_37', 'item_4', 'item_44', 'item_47', 'item_48']","['item_4, item_47']"
971,4,50,MPL,"['item_11', 'item_16', 'item_18', 'item_19', 'item_20', 'item_23', 'item_25', 'item_26', 'item_28', 'item_32', 'item_34', 'item_4', 'item_40', 'item_41', 'item_43', 'item_44', 'item_49', 'item_5', 'item_6', 'item_7']","['item_4', 'item_6', 'item_7', 'item_25']"
972,2,50,MPL,"['item_2', 'item_31', 'item_4', 'item_5', 'item_6']","['item_4, item_5, item_6, item_31']"
973,2,50,APP,"['item_18', 'item_32', 'item_33', 'item_37', 'item_43', 'item_44', 'item_47', 'item_50']",['item_33']
974,2,50,MPL,"['item_1', 'item_11', 'item_17', 'item_20', 'item_22', 'item_26', 'item_3', 'item_41', 'item_5', 'item_8']","['item_3', 'item_5', 'item_8', 'item_11', 'item_17', 'item_22', 'item_26', 'item_31', 'item_39']"
975,2,50,APP,"['item_10', 'item_13', 'item_21', 'item_24', 'item_30', 'item_35', 'item_43', 'item_44']","['item_2, item_5, item_6, item_13, item_14, item_28']"
976,4,50,ADD,['item_15'],['item_30']
977,8,50,LMS,['item_46'],"['item_1', 'item_2', 'item_3', 'item_4', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_32', 'item_33', 'item_41', 'item_42', 'item_44']"
978,2,50,LMS,['item_27'],"['[""item_6"", ""item_12"", ""item_20"", ""item_27"", ""item_39""]']"
979,2,50,ADD,['item_41'],['item_41']
980,4,50,MPL,"['item_10', 'item_12', 'item_13', 'item_15', 'item_16', 'item_18', 'item_19', 'item_21', 'item_3', 'item_34', 'item_35', 'item_38', 'item_40', 'item_41', 'item_8']","['item_1', 'item_3', 'item_10', 'item_18', 'item_19', 'item_38']"
981,4,50,ADD,['item_42'],['item_11']
982,4,50,MPL,"['item_13', 'item_19', 'item_2', 'item_20', 'item_21', 'item_22', 'item_25', 'item_26', 'item_31', 'item_34', 'item_35', 'item_38', 'item_39', 'item_41', 'item_45', 'item_46', 'item_47', 'item_5', 'item_50', 'item_6', 'item_9']",['item_5']
983,2,50,APP,"['item_11', 'item_13', 'item_14', 'item_2', 'item_27', 'item_28', 'item_3', 'item_32', 'item_39', 'item_46', 'item_8']","['item_2', 'item_8', 'item_11', 'item_13', 'item_28']"
984,2,50,LMS,['item_8'],"['[item_8, item_32]']"
985,8,50,ADD,"['item_36', 'item_8']",['item_43']
986,2,50,LMS,['item_22'],"['[item_16, item_22]']"
987,2,50,MPL,"['item_12', 'item_2', 'item_21', 'item_33', 'item_35', 'item_40', 'item_42', 'item_43', 'item_46', 'item_5']","['[""item_21"", ""item_33""]']"
988,8,50,LMS,['item_41'],"['item_36', 'item_41']"
990,8,50,ADD,['item_44'],['item_44']
991,2,50,LMS,"['item_16', 'item_22', 'item_39']","['[item_16, item_22, item_39]']"
992,2,50,LMS,['item_6'],"['[""item_6"", ""item_40""]']"
994,4,50,MPL,"['item_1', 'item_12', 'item_13', 'item_14', 'item_17', 'item_20', 'item_22', 'item_23', 'item_24', 'item_25', 'item_29', 'item_32', 'item_34', 'item_37', 'item_38', 'item_40', 'item_43', 'item_47', 'item_48', 'item_50', 'item_8']","['item_1', 'item_4', 'item_13', 'item_16', 'item_21', 'item_24', 'item_32', 'item_40', 'item_48']"
995,2,50,APP,"['item_1', 'item_14', 'item_15', 'item_29', 'item_40', 'item_44', 'item_46', 'item_49', 'item_9']","['item_1, item_14, item_44, item_49']"
997,8,50,LMS,['item_49'],['item_46']
998,2,50,ADD,['item_28'],['item_4']
999,4,50,ADD,['item_31'],['item_23']
1000,2,50,APP,"['item_11', 'item_20', 'item_23', 'item_25', 'item_35', 'item_36', 'item_37', 'item_44', 'item_45', 'item_49', 'item_8']","['item_11', 'item_25']"
