groupId,group_size,num_items,strategy,gold_label,phi
961,8,50,LMS,['item_39'],"['item_27', 'item_39']"
962,8,50,LMS,"['item_16', 'item_42', 'item_8']","['item_28', 'item_46', 'item_24', 'item_38', 'item_37']"
964,8,50,LMS,"['item_20', 'item_22', 'item_39', 'item_43', 'item_8', 'item_9']","['item_44', 'item_42', 'item_46', 'item_47', 'item_43']"
965,8,50,ADD,['item_4'],"['item_29', 'item_37', 'item_30', 'item_38', 'item_25']"
966,8,50,APP,"['item_2', 'item_30']","['item_27', 'item_30', 'item_31']"
967,2,50,MPL,"['item_1', 'item_13', 'item_14', 'item_32', 'item_34', 'item_44', 'item_50', 'item_6']","['[""item_1"", ""item_6"", ""item_13"", ""item_14"", ""item_32"", ""item_34"", ""item_44"", ""item_50""]']"
968,2,50,MPL,"['item_12', 'item_13', 'item_2', 'item_21', 'item_3', 'item_36', 'item_39', 'item_46', 'item_48', 'item_5', 'item_50']","['item_2', 'item_3', 'item_5', 'item_12', 'item_21', 'item_36', 'item_46', 'item_48']"
969,8,50,MPL,"['item_1', 'item_10', 'item_12', 'item_13', 'item_14', 'item_17', 'item_18', 'item_19', 'item_20', 'item_25', 'item_27', 'item_29', 'item_3', 'item_31', 'item_32', 'item_35', 'item_37', 'item_38', 'item_39', 'item_4', 'item_40', 'item_41', 'item_47', 'item_49', 'item_50', 'item_7', 'item_8', 'item_9']","['item_29', 'item_37', 'item_47', 'item_49', 'item_31']"
970,2,50,MPL,"['item_10', 'item_13', 'item_14', 'item_26', 'item_29', 'item_37', 'item_4', 'item_44', 'item_47', 'item_48']","['item_4', 'item_10', 'item_13', 'item_14', 'item_26', 'item_29', 'item_37', 'item_44', 'item_47', 'item_48']"
971,4,50,MPL,"['item_11', 'item_16', 'item_18', 'item_19', 'item_20', 'item_23', 'item_25', 'item_26', 'item_28', 'item_32', 'item_34', 'item_4', 'item_40', 'item_41', 'item_43', 'item_44', 'item_49', 'item_5', 'item_6', 'item_7']","['item_16', 'item_24', 'item_25', 'item_43']"
973,2,50,MPL,"['item_17', 'item_18', 'item_33', 'item_36', 'item_39', 'item_44', 'item_45', 'item_47']","['item_17', 'item_18', 'item_36', 'item_44', 'item_45', 'item_47']"
975,2,50,ADD,"['item_13', 'item_43']","['item_13', 'item_43']"
976,4,50,LMS,['item_15'],"['item_15', 'item_18', 'item_40', 'item_38', 'item_36']"
977,8,50,LMS,['item_46'],"['Item_35', 'Item_32', 'Item_24', 'Item_28', 'Item_29']"
978,2,50,ADD,['item_27'],['item_27']
979,2,50,MPL,"['item_10', 'item_14', 'item_18', 'item_22', 'item_25', 'item_30', 'item_31', 'item_36', 'item_41', 'item_42', 'item_48', 'item_5']","['item_5', 'item_10', 'item_14', 'item_18', 'item_31', 'item_41', 'item_42', 'item_36']"
980,4,50,ADD,['item_18'],"['item_18', 'item_10', 'item_40', 'item_41', 'item_16', 'item_19', 'item_12', 'item_45', 'item_46', 'item_33']"
981,4,50,MPL,"['item_13', 'item_15', 'item_17', 'item_20', 'item_21', 'item_22', 'item_26', 'item_28', 'item_32', 'item_33', 'item_34', 'item_37', 'item_4', 'item_42', 'item_46', 'item_6', 'item_8', 'item_9']","['item_25', 'item_11', 'item_30', 'item_26', 'item_40']"
982,4,50,APP,['item_41'],"['item_13', 'item_41', 'item_47', 'item_45', 'item_46']"
984,2,50,ADD,['item_8'],"['item_8', 'item_32']"
985,8,50,LMS,"['item_36', 'item_8']","['item_24', 'item_26', 'item_27', 'item_31', 'item_32', 'item_33', 'item_34', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_47', 'item_48']"
986,2,50,MPL,"['item_16', 'item_22', 'item_24', 'item_32', 'item_37', 'item_39', 'item_41']","['item_16', 'item_22', 'item_24', 'item_32', 'item_37', 'item_39', 'item_41']"
988,8,50,LMS,['item_41'],"['item_41', 'item_48', 'item_36', 'item_37', 'item_40']"
989,4,50,ADD,['item_10'],"['item_37', 'item_39', 'item_10', 'item_34', 'item_14', 'item_29']"
990,8,50,LMS,"['item_28', 'item_49']","['item_28', 'item_38', 'item_39', 'item_49', 'item_29']"
993,4,50,MPL,"['item_11', 'item_12', 'item_20', 'item_21', 'item_24', 'item_25', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_37', 'item_38', 'item_39', 'item_41', 'item_42', 'item_44', 'item_46', 'item_48', 'item_49', 'item_6']","['item_46', 'item_49', 'item_44', 'item_11', 'item_29']"
994,4,50,APP,"['item_1', 'item_13', 'item_25', 'item_29', 'item_32', 'item_4', 'item_45', 'item_5', 'item_6', 'item_7', 'item_8']","['item_8', 'item_32', 'item_13', 'item_41', 'item_45']"
996,4,50,LMS,"['item_12', 'item_49']","['item_49', 'item_10', 'item_20', 'item_12', 'item_28']"
997,8,50,ADD,['item_46'],"['item_46', 'item_30', 'item_38', 'item_48', 'item_36']"
998,2,50,ADD,['item_28'],['item_28']
999,4,50,APP,['item_31'],"['item_35', 'item_31', 'item_10', 'item_48', 'item_49']"
1000,2,50,ADD,['item_25'],['item_25']
